"subj","trial","targSide","RT","acc","block","incentive"
"2345",25,56,"absent",1.592,1,"1","r"
"2346",25,57,"heterogenous",1.682,0,"1","r"
"2347",25,58,"absent",1.489,1,"1","r"
"2348",25,59,"absent",1.373,1,"1","r"
"2349",25,60,"absent",1.893,1,"1","r"
"2350",25,61,"absent",1.881,1,"1","r"
"2351",25,62,"heterogenous",1.426,0,"1","r"
"2352",25,63,"absent",2.971,1,"1","r"
"2353",25,64,"absent",2.353,1,"1","r"
"2354",25,65,"homogenous",0.617,1,"1","r"
"2355",25,66,"absent",1.58,1,"1","r"
"2356",25,67,"homogenous",1.059,1,"1","r"
"2357",25,68,"heterogenous",1.33,0,"1","r"
"2358",25,69,"absent",2.472,1,"1","r"
"2359",25,70,"heterogenous",1.541,0,"1","r"
"2360",25,71,"homogenous",1.201,1,"1","r"
"2361",25,72,"absent",1.272,1,"1","r"
"2362",25,73,"homogenous",0.782,1,"1","r"
"2363",25,74,"heterogenous",1.037,0,"1","r"
"2364",25,75,"absent",0.991,1,"1","r"
"2365",25,76,"absent",2.051,1,"1","r"
"2366",25,77,"heterogenous",0.879,0,"1","r"
"2367",25,78,"heterogenous",1.29,0,"1","r"
"2368",25,79,"heterogenous",1.215,0,"1","r"
"2369",25,80,"homogenous",0.91,1,"1","r"
"2370",25,81,"absent",1.23,1,"1","r"
"2371",25,82,"absent",0.951,1,"1","r"
"2372",25,83,"absent",1.411,1,"1","r"
"2373",25,84,"homogenous",0.919,1,"1","r"
"2374",25,85,"homogenous",1.169,1,"1","r"
"2375",25,86,"heterogenous",0.912,0,"1","r"
"2376",25,87,"absent",0.944,1,"1","r"
"2377",25,88,"heterogenous",1.659,0,"1","r"
"2378",25,89,"absent",1.876,1,"1","r"
"2379",25,90,"absent",2.382,0,"1","r"
"2380",25,91,"homogenous",0.698,1,"1","r"
"2381",25,92,"homogenous",0.775,1,"1","r"
"2382",25,93,"heterogenous",1.935,0,"1","r"
"2383",25,94,"heterogenous",1.039,0,"1","r"
"2384",25,95,"absent",1.65,0,"1","r"
"2385",25,96,"absent",1.966,1,"1","r"
"2386",26,1,"homogenous",1.301,1,"1","f"
"2387",26,2,"absent",23.27,1,"1","f"
"2388",26,3,"absent",35.034,1,"1","f"
"2389",26,4,"homogenous",1.151,1,"1","f"
"2390",26,5,"heterogenous",19.336,0,"1","f"
"2391",26,6,"absent",27.023,1,"1","f"
"2392",26,7,"absent",25.757,1,"1","f"
"2393",26,8,"absent",25.926,1,"1","f"
"2394",26,9,"heterogenous",11.571,1,"1","f"
"2395",26,10,"homogenous",1.421,1,"1","f"
"2396",26,11,"absent",25.72,1,"1","f"
"2397",26,12,"absent",21.827,1,"1","f"
"2398",26,13,"absent",20.717,1,"1","f"
"2399",26,14,"absent",25.378,1,"1","f"
"2400",26,15,"absent",29.271,1,"1","f"
"2401",26,16,"absent",29.658,1,"1","f"
"2402",26,17,"heterogenous",29.2,0,"1","f"
"2403",26,18,"homogenous",1.381,1,"1","f"
"2404",26,19,"absent",47.866,1,"1","f"
"2405",26,20,"heterogenous",26.38,1,"1","f"
"2406",26,21,"absent",10.479,0,"1","f"
"2407",26,22,"absent",2.431,0,"1","f"
"2408",26,23,"absent",4.061,0,"1","f"
"2409",26,24,"absent",35.833,1,"1","f"
"2410",26,25,"heterogenous",20.725,1,"1","f"
"2411",26,26,"heterogenous",11.044,1,"1","f"
"2412",26,27,"absent",39.899,1,"1","f"
"2413",26,28,"homogenous",1.259,1,"1","f"
"2414",26,29,"absent",45.894,1,"1","f"
"2415",26,30,"heterogenous",29.184,0,"1","f"
"2416",26,31,"heterogenous",26.587,0,"1","f"
"2417",26,32,"absent",23.954,1,"1","f"
"2418",26,33,"absent",27.651,1,"1","f"
"2419",26,34,"absent",27.821,1,"1","f"
"2420",26,35,"homogenous",1.083,1,"1","f"
"2421",26,36,"heterogenous",6.082,1,"1","f"
"2422",26,37,"absent",18.284,1,"1","f"
"2423",26,38,"heterogenous",21.829,0,"1","f"
"2424",26,40,"homogenous",1.733,1,"1","f"
"2425",26,41,"homogenous",1.417,1,"1","f"
"2426",26,42,"homogenous",1.55,1,"1","f"
"2427",26,43,"homogenous",1.525,1,"1","f"
"2428",26,44,"heterogenous",16.683,1,"1","f"
"2429",26,45,"absent",22.888,1,"1","f"
"2430",26,46,"absent",25.058,1,"1","f"
"2431",26,47,"absent",22.356,1,"1","f"
"2432",26,48,"heterogenous",14.434,1,"1","f"
"2433",26,49,"absent",32.672,1,"1","f"
"2434",26,50,"homogenous",1.022,1,"1","f"
"2435",26,51,"absent",37.853,1,"1","f"
"2436",26,52,"heterogenous",7.171,1,"1","f"
"2437",26,53,"absent",37.694,1,"1","f"
"2438",26,54,"heterogenous",26.004,0,"1","f"
"2439",26,55,"absent",32.09,1,"1","f"
"2440",26,56,"heterogenous",23.597,0,"1","f"
"2441",26,57,"heterogenous",14.826,1,"1","f"
"2442",26,58,"absent",30.91,1,"1","f"
"2443",26,59,"absent",24.485,1,"1","f"
"2444",26,60,"homogenous",1.163,1,"1","f"
"2445",26,61,"absent",18.145,1,"1","f"
"2446",26,62,"homogenous",0.908,1,"1","f"
"2447",26,63,"absent",22.927,1,"1","f"
"2448",26,64,"homogenous",2.17,1,"1","f"
"2449",26,65,"homogenous",1.37,1,"1","f"
"2450",26,66,"heterogenous",26.277,0,"1","f"
"2451",26,67,"absent",32.342,1,"1","f"
"2452",26,68,"heterogenous",27.319,0,"1","f"
"2453",26,69,"absent",26.51,1,"1","f"
"2454",26,70,"homogenous",1.153,1,"1","f"
"2455",26,71,"absent",30.857,1,"1","f"
"2456",26,72,"absent",47.153,1,"1","f"
"2457",26,73,"heterogenous",21.784,1,"1","f"
"2458",26,74,"heterogenous",20.009,1,"1","f"
"2459",26,75,"homogenous",1.232,1,"1","f"
"2460",26,76,"absent",43.163,1,"1","f"
"2461",26,77,"absent",21.299,1,"1","f"
"2462",26,78,"homogenous",1.019,1,"1","f"
"2463",26,79,"homogenous",0.924,1,"1","f"
"2464",26,80,"heterogenous",3.825,1,"1","f"
"2465",26,81,"homogenous",1.073,1,"1","f"
"2466",26,82,"absent",18.331,1,"1","f"
"2467",26,83,"homogenous",0.92,1,"1","f"
"2468",26,84,"heterogenous",39.322,0,"1","f"
"2469",26,85,"absent",23.445,1,"1","f"
"2470",26,86,"absent",20.704,1,"1","f"
"2471",26,87,"absent",22.398,1,"1","f"
"2472",26,88,"absent",19.483,1,"1","f"
"2473",26,89,"absent",22.748,1,"1","f"
"2474",26,90,"homogenous",1.009,1,"1","f"
"2475",26,91,"absent",20.868,1,"1","f"
"2476",26,92,"heterogenous",14.735,1,"1","f"
"2477",26,93,"heterogenous",12.195,1,"1","f"
"2478",26,94,"absent",26.027,1,"1","f"
"2479",26,95,"absent",22.958,1,"1","f"
"2480",26,96,"homogenous",2.638,1,"1","f"
"2481",27,1,"absent",20.157,0,"1","r"
"2482",27,2,"heterogenous",8.284,1,"1","r"
"2483",27,3,"absent",27.746,1,"1","r"
"2484",27,4,"absent",37.97,1,"1","r"
"2485",27,5,"absent",44.288,1,"1","r"
"2486",27,6,"absent",20.737,1,"1","r"
"2487",27,7,"homogenous",3.131,1,"1","r"
"2488",27,8,"absent",31.557,1,"1","r"
"2489",27,9,"heterogenous",12.962,1,"1","r"
"2490",27,10,"homogenous",2.032,1,"1","r"
"2491",27,11,"absent",29.322,1,"1","r"
"2492",27,12,"heterogenous",15.018,1,"1","r"
"2493",27,13,"heterogenous",29.525,0,"1","r"
"2494",27,14,"homogenous",1.693,1,"1","r"
"2495",27,15,"absent",25.187,1,"1","r"
"2496",27,16,"absent",30.888,1,"1","r"
"2497",27,17,"absent",17.543,1,"1","r"
"2498",27,18,"heterogenous",10.338,1,"1","r"
"2499",27,19,"absent",31.538,1,"1","r"
"2500",27,20,"homogenous",2.66,1,"1","r"
"2501",27,21,"absent",25.528,1,"1","r"
"2502",27,22,"absent",20.214,1,"1","r"
"2503",27,23,"heterogenous",22.297,0,"1","r"
"2504",27,24,"absent",28.34,1,"1","r"
"2505",27,25,"absent",6.029,0,"1","r"
"2506",27,26,"heterogenous",21.184,0,"1","r"
"2507",27,27,"absent",13.503,1,"1","r"
"2508",27,28,"heterogenous",9.014,1,"1","r"
"2509",27,29,"homogenous",1.282,1,"1","r"
"2510",27,30,"absent",21.029,1,"1","r"
"2511",27,31,"homogenous",1.05,1,"1","r"
"2512",27,32,"homogenous",0.959,1,"1","r"
"2513",27,33,"absent",15.954,1,"1","r"
"2514",27,34,"homogenous",1.42,1,"1","r"
"2515",27,35,"absent",14.187,1,"1","r"
"2516",27,36,"absent",8.713,1,"1","r"
"2517",27,37,"homogenous",1.173,1,"1","r"
"2518",27,38,"absent",21.388,1,"1","r"
"2519",27,39,"homogenous",0.893,1,"1","r"
"2520",27,40,"absent",17.106,1,"1","r"
"2521",27,41,"homogenous",1.019,1,"1","r"
"2522",27,42,"heterogenous",15.232,0,"1","r"
"2523",27,43,"homogenous",1.689,1,"1","r"
"2524",27,44,"heterogenous",18.721,0,"1","r"
"2525",27,45,"absent",9.535,1,"1","r"
"2526",27,46,"absent",8.321,1,"1","r"
"2527",27,47,"absent",11.622,1,"1","r"
"2528",27,48,"homogenous",0.89,1,"1","r"
"2529",27,49,"homogenous",1.22,1,"1","r"
"2530",27,50,"homogenous",0.864,1,"1","r"
"2531",27,51,"heterogenous",14.222,0,"1","r"
"2532",27,52,"heterogenous",3.951,1,"1","r"
"2533",27,53,"absent",16.423,1,"1","r"
"2534",27,54,"absent",3.102,1,"1","r"
"2535",27,55,"homogenous",4.479,1,"1","r"
"2536",27,56,"heterogenous",7.111,1,"1","r"
"2537",27,57,"heterogenous",5.173,1,"1","r"
"2538",27,58,"homogenous",1.392,1,"1","r"
"2539",27,59,"absent",15.173,1,"1","r"
"2540",27,60,"absent",7.435,1,"1","r"
"2541",27,61,"absent",13.264,1,"1","r"
"2542",27,62,"heterogenous",11.766,0,"1","r"
"2543",27,63,"absent",12.985,0,"1","r"
"2544",27,64,"absent",10.703,1,"1","r"
"2545",27,65,"homogenous",1.332,1,"1","r"
"2546",27,66,"absent",15.297,1,"1","r"
"2547",27,67,"homogenous",1.013,1,"1","r"
"2548",27,68,"absent",19.116,1,"1","r"
"2549",27,69,"absent",8.712,1,"1","r"
"2550",27,70,"absent",7.932,1,"1","r"
"2551",27,71,"heterogenous",13.274,0,"1","r"
"2552",27,72,"heterogenous",11.084,0,"1","r"
"2553",27,73,"homogenous",1.002,1,"1","r"
"2554",27,74,"absent",15.874,1,"1","r"
"2555",27,75,"absent",8.012,1,"1","r"
"2556",27,76,"absent",11.634,1,"1","r"
"2557",27,77,"heterogenous",13.856,0,"1","r"
"2558",27,78,"homogenous",1.205,1,"1","r"
"2559",27,79,"heterogenous",6.961,0,"1","r"
"2560",27,80,"homogenous",0.891,1,"1","r"
"2561",27,81,"absent",6.472,1,"1","r"
"2562",27,82,"absent",12.195,1,"1","r"
"2563",27,83,"homogenous",0.821,1,"1","r"
"2564",27,84,"absent",7.278,1,"1","r"
"2565",27,85,"absent",5.308,1,"1","r"
"2566",27,86,"absent",6.061,1,"1","r"
"2567",27,87,"heterogenous",3.719,1,"1","r"
"2568",27,88,"heterogenous",10.134,0,"1","r"
"2569",27,89,"absent",5.837,1,"1","r"
"2570",27,90,"homogenous",2.029,1,"1","r"
"2571",27,91,"absent",8.473,1,"1","r"
"2572",27,92,"absent",5.9,1,"1","r"
"2573",27,93,"heterogenous",10.434,1,"1","r"
"2574",27,94,"absent",11.473,1,"1","r"
"2575",27,95,"heterogenous",14.264,0,"1","r"
"2576",27,96,"heterogenous",3.762,1,"1","r"
"2577",28,1,"absent",19.764,1,"1","f"
"2578",28,2,"homogenous",19.404,0,"1","f"
"2579",28,3,"absent",14.482,0,"1","f"
"2580",28,4,"heterogenous",5.09,1,"1","f"
"2581",28,5,"homogenous",26.964,0,"1","f"
"2582",28,6,"absent",24.578,1,"1","f"
"2583",28,7,"absent",33.501,1,"1","f"
"2584",28,8,"heterogenous",14.996,1,"1","f"
"2585",28,9,"heterogenous",20.431,1,"1","f"
"2586",28,10,"homogenous",29.762,1,"1","f"
"2587",28,11,"absent",31.951,1,"1","f"
"2588",28,12,"heterogenous",24.099,1,"1","f"
"2589",28,13,"absent",32.181,1,"1","f"
"2590",28,14,"heterogenous",28.496,0,"1","f"
"2591",28,15,"absent",36.478,1,"1","f"
"2592",28,16,"absent",39.293,1,"1","f"
"2593",28,17,"absent",34.582,1,"1","f"
"2594",28,18,"absent",36.358,1,"1","f"
"2595",28,19,"heterogenous",11.345,1,"1","f"
"2596",28,20,"absent",42.75,1,"1","f"
"2597",28,21,"absent",37.824,1,"1","f"
"2598",28,22,"homogenous",2.306,1,"1","f"
"2599",28,23,"homogenous",1.591,1,"1","f"
"2600",28,24,"absent",48.575,1,"1","f"
"2601",28,25,"absent",38.728,1,"1","f"
"2602",28,26,"absent",38.394,1,"1","f"
"2603",28,27,"absent",39.022,1,"1","f"
"2604",28,28,"heterogenous",22.125,1,"1","f"
"2605",28,29,"homogenous",1.617,1,"1","f"
"2606",28,30,"absent",38.353,1,"1","f"
"2607",28,31,"homogenous",1.675,1,"1","f"
"2608",28,32,"absent",34.649,1,"1","f"
"2609",28,33,"heterogenous",13.894,1,"1","f"
"2610",28,34,"homogenous",1.195,1,"1","f"
"2611",28,35,"homogenous",1.585,1,"1","f"
"2612",28,36,"homogenous",1.569,1,"1","f"
"2613",28,37,"absent",26.777,1,"1","f"
"2614",28,38,"absent",35.537,1,"1","f"
"2615",28,39,"homogenous",1.583,1,"1","f"
"2616",28,40,"homogenous",1.135,1,"1","f"
"2617",28,41,"heterogenous",4.733,1,"1","f"
"2618",28,42,"heterogenous",21.936,1,"1","f"
"2619",28,43,"absent",35.658,1,"1","f"
"2620",28,44,"heterogenous",16.893,1,"1","f"
"2621",28,45,"heterogenous",34.379,0,"1","f"
"2622",28,46,"absent",41.589,1,"1","f"
"2623",28,47,"absent",49.236,1,"1","f"
"2624",28,48,"homogenous",1.17,1,"1","f"
"2625",28,49,"absent",41.075,1,"1","f"
"2626",28,50,"absent",40.441,1,"1","f"
"2627",28,51,"homogenous",1.064,1,"1","f"
"2628",28,52,"homogenous",1.43,1,"1","f"
"2629",28,53,"homogenous",1.102,1,"1","f"
"2630",28,54,"absent",34.689,1,"1","f"
"2631",28,55,"absent",43.536,1,"1","f"
"2632",28,56,"heterogenous",14.813,1,"1","f"
"2633",28,57,"homogenous",0.999,1,"1","f"
"2634",28,58,"homogenous",1.194,1,"1","f"
"2635",28,59,"absent",34.74,1,"1","f"
"2636",28,60,"absent",31.56,1,"1","f"
"2637",28,61,"absent",27.371,1,"1","f"
"2638",28,62,"heterogenous",33.759,1,"1","f"
"2639",28,63,"heterogenous",33.104,1,"1","f"
"2640",28,64,"absent",33.822,1,"1","f"
"2641",28,65,"absent",36.003,1,"1","f"
"2642",28,66,"absent",42.278,1,"1","f"
"2643",28,67,"homogenous",1.388,1,"1","f"
"2644",28,68,"absent",42.413,1,"1","f"
"2645",28,69,"homogenous",1.474,1,"1","f"
"2646",28,70,"homogenous",1.063,1,"1","f"
"2647",28,71,"absent",34.212,1,"1","f"
"2648",28,72,"heterogenous",8.612,1,"1","f"
"2649",28,73,"heterogenous",25.28,1,"1","f"
"2650",28,74,"absent",42.917,1,"1","f"
"2651",28,75,"absent",37.963,1,"1","f"
"2652",28,76,"heterogenous",21.409,1,"1","f"
"2653",28,77,"absent",46.226,1,"1","f"
"2654",28,78,"heterogenous",18.792,1,"1","f"
"2655",28,79,"heterogenous",18.138,1,"1","f"
"2656",28,80,"absent",42.857,1,"1","f"
"2657",28,81,"absent",35.296,1,"1","f"
"2658",28,82,"absent",37.148,1,"1","f"
"2659",28,83,"heterogenous",38.093,0,"1","f"
"2660",28,84,"absent",43.815,1,"1","f"
"2661",28,85,"heterogenous",2.852,1,"1","f"
"2662",28,86,"absent",44.072,1,"1","f"
"2663",28,87,"homogenous",1.128,1,"1","f"
"2664",28,88,"homogenous",0.837,1,"1","f"
"2665",28,89,"absent",37.592,1,"1","f"
"2666",28,90,"homogenous",1.073,1,"1","f"
"2667",28,91,"absent",34.569,1,"1","f"
"2668",28,92,"heterogenous",27.127,1,"1","f"
"2669",28,93,"absent",48.134,1,"1","f"
"2670",28,94,"absent",38.102,1,"1","f"
"2671",28,95,"absent",13.983,0,"1","f"
"2672",28,96,"heterogenous",26.225,1,"1","f"
"2673",29,1,"absent",1.833,1,"1","r"
"2674",29,2,"homogenous",0.909,1,"1","r"
"2675",29,3,"absent",2.25,1,"1","r"
"2676",29,4,"absent",2.249,1,"1","r"
"2677",29,5,"absent",3.583,1,"1","r"
"2678",29,6,"absent",2.983,1,"1","r"
"2679",29,7,"heterogenous",2.22,0,"1","r"
"2680",29,8,"heterogenous",5.59,0,"1","r"
"2681",29,9,"absent",7.937,1,"1","r"
"2682",29,10,"heterogenous",2.592,1,"1","r"
"2683",29,11,"heterogenous",4.534,0,"1","r"
"2684",29,12,"heterogenous",5.076,0,"1","r"
"2685",29,13,"absent",7.883,1,"1","r"
"2686",29,14,"absent",6.183,1,"1","r"
"2687",29,15,"homogenous",1.264,1,"1","r"
"2688",29,16,"absent",6.332,1,"1","r"
"2689",29,17,"homogenous",1.117,1,"1","r"
"2690",29,18,"absent",4.185,1,"1","r"
"2691",29,19,"heterogenous",5.974,0,"1","r"
"2692",29,20,"heterogenous",2.688,0,"1","r"
"2693",29,21,"absent",6.209,1,"1","r"
"2694",29,22,"heterogenous",4.248,0,"1","r"
"2695",29,23,"absent",4.336,1,"1","r"
"2696",29,24,"homogenous",1.09,1,"1","r"
"2697",29,25,"absent",4.582,1,"1","r"
"2698",29,26,"heterogenous",6.504,0,"1","r"
"2699",29,27,"absent",2.439,1,"1","r"
"2700",29,28,"absent",5.619,1,"1","r"
"2701",29,29,"homogenous",1.279,1,"1","r"
"2702",29,30,"homogenous",1.013,1,"1","r"
"2703",29,31,"heterogenous",4.885,0,"1","r"
"2704",29,32,"absent",4.92,1,"1","r"
"2705",29,33,"homogenous",1.124,1,"1","r"
"2706",29,34,"homogenous",0.937,1,"1","r"
"2707",29,35,"absent",6.623,1,"1","r"
"2708",29,36,"homogenous",0.939,1,"1","r"
"2709",29,38,"homogenous",0.978,1,"1","r"
"2710",29,39,"absent",4.023,1,"1","r"
"2711",29,40,"absent",3.767,1,"1","r"
"2712",29,41,"heterogenous",4.423,0,"1","r"
"2713",29,42,"absent",3.941,1,"1","r"
"2714",29,43,"heterogenous",4.263,1,"1","r"
"2715",29,44,"heterogenous",3.573,1,"1","r"
"2716",29,45,"homogenous",1.084,1,"1","r"
"2717",29,46,"absent",6.631,1,"1","r"
"2718",29,47,"absent",4.605,1,"1","r"
"2719",29,48,"absent",4.735,1,"1","r"
"2720",29,49,"absent",5.215,1,"1","r"
"2721",29,50,"absent",7.963,1,"1","r"
"2722",29,51,"absent",4.814,1,"1","r"
"2723",29,52,"absent",4.644,1,"1","r"
"2724",29,53,"homogenous",0.993,1,"1","r"
"2725",29,54,"homogenous",1.062,1,"1","r"
"2726",29,55,"heterogenous",4.961,1,"1","r"
"2727",29,56,"heterogenous",4.201,0,"1","r"
"2728",29,57,"homogenous",1.002,1,"1","r"
"2729",29,58,"absent",3.328,1,"1","r"
"2730",29,59,"heterogenous",2.862,1,"1","r"
"2731",29,60,"absent",5.812,1,"1","r"
"2732",29,61,"absent",4.011,1,"1","r"
"2733",29,62,"absent",4.58,1,"1","r"
"2734",29,63,"homogenous",0.895,1,"1","r"
"2735",29,64,"homogenous",0.964,1,"1","r"
"2736",29,65,"heterogenous",4.954,0,"1","r"
"2737",29,66,"homogenous",0.821,1,"1","r"
"2738",29,67,"absent",5.089,1,"1","r"
"2739",29,68,"absent",3.76,1,"1","r"
"2740",29,69,"homogenous",0.922,1,"1","r"
"2741",29,70,"absent",3.713,1,"1","r"
"2742",29,71,"absent",2.959,1,"1","r"
"2743",29,72,"heterogenous",4.923,0,"1","r"
"2744",29,73,"homogenous",0.94,1,"1","r"
"2745",29,74,"absent",5.713,1,"1","r"
"2746",29,75,"absent",5.555,1,"1","r"
"2747",29,76,"heterogenous",3.506,0,"1","r"
"2748",29,77,"absent",6.76,1,"1","r"
"2749",29,78,"homogenous",1.061,1,"1","r"
"2750",29,79,"heterogenous",4.712,0,"1","r"
"2751",29,80,"homogenous",0.863,1,"1","r"
"2752",29,81,"homogenous",0.975,1,"1","r"
"2753",29,82,"absent",6.503,1,"1","r"
"2754",29,83,"absent",7.545,1,"1","r"
"2755",29,84,"absent",5.508,1,"1","r"
"2756",29,85,"heterogenous",4.511,0,"1","r"
"2757",29,86,"heterogenous",6.554,0,"1","r"
"2758",29,87,"absent",4.897,1,"1","r"
"2759",29,88,"absent",6.173,1,"1","r"
"2760",29,89,"homogenous",1.122,1,"1","r"
"2761",29,90,"absent",5.111,1,"1","r"
"2762",29,91,"absent",4.809,1,"1","r"
"2763",29,93,"absent",5.001,1,"1","r"
"2764",29,94,"absent",7.434,1,"1","r"
"2765",29,95,"homogenous",0.921,1,"1","r"
"2766",30,1,"homogenous",3.02,1,"1","f"
"2767",30,2,"absent",10.434,1,"1","f"
"2768",30,3,"absent",12.313,1,"1","f"
"2769",30,4,"absent",11.374,1,"1","f"
"2770",30,5,"heterogenous",10.755,1,"1","f"
"2771",30,6,"absent",12.306,1,"1","f"
"2772",30,7,"absent",11.315,1,"1","f"
"2773",30,8,"absent",18.898,1,"1","f"
"2774",30,9,"homogenous",15.034,1,"1","f"
"2775",30,10,"homogenous",3.223,1,"1","f"
"2776",30,11,"homogenous",1.724,1,"1","f"
"2777",30,12,"heterogenous",1.923,1,"1","f"
"2778",30,13,"absent",13.001,1,"1","f"
"2779",30,14,"homogenous",2.793,1,"1","f"
"2780",30,15,"heterogenous",13.777,1,"1","f"
"2781",30,16,"heterogenous",11.771,1,"1","f"
"2782",30,17,"absent",14.905,1,"1","f"
"2783",30,18,"heterogenous",6.704,1,"1","f"
"2784",30,19,"absent",18.993,1,"1","f"
"2785",30,20,"heterogenous",15.485,0,"1","f"
"2786",30,21,"homogenous",5.671,1,"1","f"
"2787",30,22,"absent",20.425,1,"1","f"
"2788",30,23,"absent",20.62,1,"1","f"
"2789",30,24,"absent",18.103,1,"1","f"
"2790",30,25,"homogenous",2.185,1,"1","f"
"2791",30,26,"heterogenous",16.878,0,"1","f"
"2792",30,27,"absent",20.048,1,"1","f"
"2793",30,28,"homogenous",3.203,1,"1","f"
"2794",30,29,"homogenous",2.15,1,"1","f"
"2795",30,30,"absent",15.335,1,"1","f"
"2796",30,31,"absent",10.673,1,"1","f"
"2797",30,32,"heterogenous",21.241,0,"1","f"
"2798",30,33,"absent",14.307,1,"1","f"
"2799",30,34,"absent",15.531,1,"1","f"
"2800",30,35,"absent",14.985,1,"1","f"
"2801",30,36,"heterogenous",16.785,0,"1","f"
"2802",30,37,"absent",6.833,0,"1","f"
"2803",30,38,"homogenous",1.699,1,"1","f"
"2804",30,39,"absent",22.491,1,"1","f"
"2805",30,40,"absent",12.362,0,"1","f"
"2806",30,41,"heterogenous",3.777,1,"1","f"
"2807",30,42,"absent",20.361,1,"1","f"
"2808",30,43,"homogenous",1.878,1,"1","f"
"2809",30,44,"heterogenous",13.622,0,"1","f"
"2810",30,45,"heterogenous",5.694,1,"1","f"
"2811",30,46,"absent",14.611,1,"1","f"
"2812",30,47,"absent",13.074,1,"1","f"
"2813",30,48,"homogenous",1.413,1,"1","f"
"2814",30,49,"absent",19.277,1,"1","f"
"2815",30,50,"absent",17.306,1,"1","f"
"2816",30,51,"homogenous",1.3,1,"1","f"
"2817",30,52,"absent",15.857,1,"1","f"
"2818",30,53,"absent",12.881,1,"1","f"
"2819",30,54,"absent",10.325,1,"1","f"
"2820",30,55,"heterogenous",13.662,0,"1","f"
"2821",30,56,"absent",11.175,1,"1","f"
"2822",30,57,"absent",11.908,1,"1","f"
"2823",30,58,"homogenous",1.23,1,"1","f"
"2824",30,59,"absent",13.583,1,"1","f"
"2825",30,60,"absent",12.153,0,"1","f"
"2826",30,61,"heterogenous",9.36,0,"1","f"
"2827",30,62,"absent",13.929,1,"1","f"
"2828",30,63,"heterogenous",8.761,0,"1","f"
"2829",30,64,"homogenous",1.607,1,"1","f"
"2830",30,65,"heterogenous",8.944,1,"1","f"
"2831",30,66,"homogenous",1.298,1,"1","f"
"2832",30,67,"absent",20.001,1,"1","f"
"2833",30,68,"absent",8.789,0,"1","f"
"2834",30,69,"homogenous",1.175,1,"1","f"
"2835",30,70,"absent",15.239,1,"1","f"
"2836",30,71,"absent",12.977,1,"1","f"
"2837",30,72,"absent",11.315,1,"1","f"
"2838",30,73,"homogenous",1.365,1,"1","f"
"2839",30,74,"absent",11.184,1,"1","f"
"2840",30,75,"absent",9.708,1,"1","f"
"2841",30,76,"absent",8.405,1,"1","f"
"2842",30,77,"homogenous",1.312,1,"1","f"
"2843",30,78,"heterogenous",9.209,0,"1","f"
"2844",30,79,"heterogenous",15.697,0,"1","f"
"2845",30,80,"heterogenous",14.48,0,"1","f"
"2846",30,81,"heterogenous",15.343,1,"1","f"
"2847",30,82,"absent",16.304,0,"1","f"
"2848",30,83,"heterogenous",4.558,1,"1","f"
"2849",30,84,"absent",15.81,1,"1","f"
"2850",30,85,"absent",12.54,1,"1","f"
"2851",30,86,"heterogenous",10.978,1,"1","f"
"2852",30,87,"homogenous",1.015,1,"1","f"
"2853",30,88,"homogenous",1.907,1,"1","f"
"2854",30,89,"absent",12.077,1,"1","f"
"2855",30,90,"homogenous",1.22,1,"1","f"
"2856",30,91,"homogenous",1.088,1,"1","f"
"2857",30,92,"heterogenous",16.266,0,"1","f"
"2858",30,93,"heterogenous",14.485,0,"1","f"
"2859",30,94,"absent",14.793,1,"1","f"
"2860",30,95,"absent",13.698,1,"1","f"
"2861",30,96,"homogenous",4.662,1,"1","f"
"2862",32,1,"homogenous",1.215,1,"1","r"
"2863",32,2,"absent",1.27,1,"1","r"
"2864",32,3,"homogenous",0.92,0,"1","r"
"2865",32,4,"absent",1.216,0,"1","r"
"2866",32,5,"heterogenous",1.881,1,"1","r"
"2867",32,6,"absent",1.46,0,"1","r"
"2868",32,7,"absent",1.819,1,"1","r"
"2869",32,8,"homogenous",1.022,1,"1","r"
"2870",32,9,"heterogenous",1.079,0,"1","r"
"2871",32,10,"heterogenous",1.483,1,"1","r"
"2872",32,11,"absent",1.321,0,"1","r"
"2873",32,12,"absent",1.632,0,"1","r"
"2874",32,13,"homogenous",0.774,1,"1","r"
"2875",32,14,"homogenous",0.944,1,"1","r"
