subNum	 block	 trialNo	 fixNo	 xFix	 xFixFlipped	 yFix	 fixStartTime	 fixEndTime	 targPresent	 targSide	 easySide	 RT	 accuracy
3	 1	 96	 1	 473	 39	 380	 2260824	 2261152	 1	 right	 L	 15.253	 1
4	 1	 1	 1	 513	 1	 369	 490747	 491197	 0	 x	 R	 1.177	 0
4	 1	 2	 1	 522	 10	 368	 493295	 493783	 0	 x	 R	 1.391	 0
4	 1	 3	 1	 517	 5	 352	 495945	 496532	 1	 right	 R	 1.722	 1
4	 1	 4	 1	 513	 1	 368	 498916	 499386	 1	 right	 R	 1.209	 1
4	 1	 5	 1	 514	 -2	 363	 501387	 501782	 0	 x	 L	 1.688	 1
4	 1	 6	 1	 515	 3	 355	 505450	 505812	 0	 x	 R	 1.161	 0
4	 1	 7	 1	 512	 0	 361	 508610	 509009	 1	 left	 R	 2.232	 1
4	 1	 8	 1	 507	 5	 364	 512191	 512728	 1	 right	 L	 2.209	 0
4	 1	 9	 1	 516	 -4	 374	 515501	 516122	 0	 x	 L	 1.134	 0
4	 1	 10	 1	 512	 0	 375	 517776	 518333	 0	 x	 L	 1.819	 0
4	 1	 11	 1	 522	 10	 373	 520807	 521293	 1	 right	 R	 4.670	 1
4	 1	 12	 1	 514	 2	 368	 527426	 527828	 1	 left	 R	 2.207	 1
4	 1	 13	 1	 520	 -8	 371	 531208	 531750	 0	 x	 L	 1.942	 0
4	 1	 14	 1	 521	 9	 375	 534707	 535126	 0	 x	 R	 3.034	 0
4	 1	 15	 1	 517	 5	 374	 540401	 540956	 0	 x	 R	 1.613	 0
4	 1	 16	 1	 515	 3	 362	 543334	 544029	 1	 left	 R	 2.288	 1
4	 1	 17	 1	 503	 -9	 365	 546872	 547158	 0	 x	 R	 1.910	 0
4	 1	 18	 1	 817	 305	 389	 551543	 551997	 1	 right	 R	 5.629	 1
4	 1	 19	 1	 516	 4	 364	 559189	 559856	 1	 right	 R	 3.137	 0
4	 1	 20	 1	 515	 3	 362	 563418	 563983	 0	 x	 R	 1.946	 0
4	 1	 21	 1	 514	 -2	 372	 568192	 568620	 0	 x	 L	 1.963	 0
4	 1	 22	 1	 516	 -4	 378	 571685	 572119	 0	 x	 L	 3.132	 0
4	 1	 23	 1	 512	 0	 379	 576676	 577312	 1	 left	 L	 3.012	 0
4	 1	 24	 1	 529	 17	 335	 581119	 581217	 0	 x	 R	 2.405	 0
4	 1	 25	 1	 516	 4	 362	 584731	 585301	 1	 right	 R	 3.682	 1
4	 1	 26	 1	 510	 2	 371	 590441	 590889	 1	 left	 L	 1.448	 1
4	 1	 27	 1	 518	 -6	 374	 593064	 593556	 1	 right	 L	 2.353	 1
4	 1	 28	 1	 514	 2	 379	 597325	 597748	 1	 right	 R	 1.546	 1
4	 1	 29	 1	 515	 -3	 356	 599966	 600463	 1	 right	 L	 1.041	 1
4	 1	 30	 1	 299	 213	 352	 603729	 604826	 1	 right	 L	 2.706	 0
4	 1	 31	 1	 525	 -13	 372	 607324	 607737	 0	 x	 L	 0.800	 0
4	 1	 32	 1	 512	 0	 368	 609888	 610358	 0	 x	 L	 0.905	 0
4	 1	 33	 1	 516	 4	 368	 612478	 612965	 1	 right	 R	 2.414	 0
4	 1	 34	 1	 513	 1	 370	 616250	 616680	 0	 x	 R	 2.122	 0
4	 1	 35	 1	 515	 3	 373	 619934	 620388	 0	 x	 R	 2.380	 0
4	 1	 36	 1	 522	 -10	 373	 623875	 624384	 0	 x	 L	 1.402	 0
4	 1	 37	 1	 507	 -5	 357	 626743	 627288	 0	 x	 R	 1.543	 1
4	 1	 38	 1	 510	 2	 354	 629633	 630101	 0	 x	 L	 1.084	 1
4	 1	 39	 1	 510	 2	 363	 631968	 632431	 0	 x	 L	 0.747	 0
4	 1	 40	 1	 509	 -3	 363	 633716	 634165	 1	 left	 R	 2.674	 1
4	 1	 41	 1	 514	 2	 343	 637732	 638308	 1	 left	 R	 2.019	 1
4	 1	 42	 1	 558	 46	 265	 641721	 641940	 0	 x	 R	 1.884	 1
4	 1	 43	 1	 526	 -14	 337	 644766	 644925	 1	 left	 L	 1.641	 1
4	 1	 44	 1	 511	 1	 365	 648835	 649313	 1	 left	 L	 2.151	 1
4	 1	 45	 1	 517	 5	 374	 652237	 652727	 1	 right	 R	 1.609	 1
4	 1	 46	 1	 521	 -9	 382	 655296	 655698	 1	 left	 L	 1.592	 1
4	 1	 47	 1	 515	 3	 370	 658137	 658572	 1	 left	 R	 0.942	 1
4	 1	 48	 1	 517	 -5	 359	 660129	 660559	 0	 x	 L	 1.550	 0
4	 1	 49	 1	 493	 19	 314	 663520	 663606	 0	 x	 L	 1.294	 1
4	 1	 50	 1	 515	 3	 359	 665674	 666105	 0	 x	 R	 1.447	 0
4	 1	 51	 1	 511	 -1	 364	 668679	 669068	 0	 x	 R	 1.584	 1
4	 1	 52	 1	 512	 0	 357	 671411	 671876	 0	 x	 R	 0.943	 0
4	 1	 53	 1	 505	 -7	 357	 673512	 673781	 1	 left	 R	 2.006	 0
4	 1	 54	 1	 491	 -21	 333	 676866	 676975	 0	 x	 R	 2.003	 0
4	 1	 55	 1	 522	 -10	 361	 679554	 680059	 0	 x	 L	 0.953	 0
4	 1	 56	 1	 515	 -3	 373	 681867	 682352	 0	 x	 L	 1.185	 1
4	 1	 57	 1	 508	 4	 362	 684245	 684659	 0	 x	 L	 0.953	 0
4	 1	 58	 1	 506	 6	 373	 686254	 686706	 0	 x	 L	 1.756	 0
4	 1	 59	 1	 512	 0	 359	 689868	 690081	 1	 left	 L	 0.853	 1
4	 1	 60	 1	 265	 247	 256	 692628	 692894	 1	 right	 L	 1.450	 1
4	 1	 61	 1	 507	 5	 359	 696382	 696633	 1	 right	 L	 1.371	 1
4	 1	 62	 1	 509	 3	 369	 699382	 699819	 1	 left	 L	 0.842	 1
4	 1	 63	 1	 354	 158	 322	 701558	 701980	 1	 left	 L	 0.796	 1
4	 1	 64	 1	 515	 3	 365	 703235	 703588	 1	 right	 R	 2.061	 0
4	 1	 65	 1	 512	 0	 363	 707458	 707924	 1	 left	 L	 2.079	 1
4	 1	 66	 1	 514	 -2	 364	 712085	 712475	 1	 right	 L	 1.325	 1
4	 1	 67	 1	 521	 9	 373	 715258	 715726	 0	 x	 R	 0.852	 0
4	 1	 68	 1	 509	 3	 361	 717467	 718017	 0	 x	 L	 0.814	 0
4	 1	 69	 1	 508	 4	 365	 719520	 719970	 0	 x	 L	 1.293	 0
4	 1	 70	 1	 506	 -6	 358	 722415	 722877	 0	 x	 R	 2.238	 0
4	 1	 71	 1	 515	 3	 362	 726415	 726929	 0	 x	 R	 0.975	 1
4	 1	 72	 1	 509	 -3	 360	 728455	 728946	 0	 x	 R	 1.067	 0
4	 1	 73	 1	 508	 -4	 356	 731046	 731466	 1	 right	 R	 1.070	 1
4	 1	 74	 1	 519	 7	 378	 733665	 734057	 1	 left	 R	 0.662	 1
4	 1	 75	 1	 521	 -9	 359	 735477	 735967	 1	 right	 L	 0.731	 1
4	 1	 76	 1	 517	 5	 365	 737354	 737877	 1	 left	 R	 0.715	 1
4	 1	 77	 1	 674	 -162	 313	 739614	 739933	 1	 right	 L	 1.280	 1
4	 1	 78	 1	 506	 6	 372	 741747	 742218	 1	 left	 L	 0.723	 1
4	 1	 79	 1	 508	 -4	 369	 744338	 744781	 0	 x	 R	 0.914	 0
4	 1	 80	 1	 517	 -5	 370	 746384	 746848	 1	 left	 L	 0.609	 1
4	 1	 81	 1	 508	 4	 365	 748142	 748606	 0	 x	 L	 0.611	 0
4	 1	 82	 1	 511	 -1	 360	 750412	 750915	 1	 left	 R	 0.661	 1
4	 1	 83	 1	 508	 -4	 371	 752305	 752783	 1	 left	 R	 0.709	 1
4	 1	 84	 1	 519	 -7	 374	 754766	 755223	 1	 left	 L	 1.202	 1
4	 1	 85	 1	 518	 -6	 372	 757575	 758055	 1	 right	 L	 0.684	 1
4	 1	 86	 1	 515	 -3	 376	 759326	 759867	 1	 right	 L	 0.616	 1
4	 1	 87	 1	 511	 1	 376	 761068	 761492	 0	 x	 L	 0.535	 0
4	 1	 88	 1	 519	 -7	 372	 763818	 764277	 1	 right	 L	 0.421	 0
4	 1	 89	 1	 506	 -6	 368	 766599	 766995	 0	 x	 R	 1.271	 1
4	 1	 90	 1	 517	 5	 362	 769020	 769562	 1	 right	 R	 1.018	 1
4	 1	 91	 1	 710	 -198	 362	 771476	 771738	 0	 x	 L	 1.309	 0
4	 1	 92	 1	 516	 -4	 385	 773740	 774160	 0	 x	 L	 0.743	 0
4	 1	 93	 1	 523	 11	 381	 776113	 776505	 0	 x	 R	 0.891	 1
4	 1	 94	 1	 518	 -6	 368	 778251	 778636	 0	 x	 L	 1.874	 0
4	 1	 95	 1	 380	 -132	 318	 781638	 781906	 1	 left	 R	 1.001	 1
4	 1	 96	 1	 513	 1	 353	 783492	 783774	 0	 x	 R	 1.235	 0
5	 1	 1	 1	 534	 -22	 395	 1072528	 1073113	 0	 x	 L	 1.266	 1
5	 1	 2	 1	 534	 -22	 387	 1075210	 1075841	 0	 x	 L	 0.921	 1
5	 1	 3	 1	 531	 19	 405	 1078221	 1078825	 1	 right	 R	 0.687	 1
5	 1	 4	 1	 537	 -25	 407	 1081062	 1081638	 1	 left	 L	 0.642	 1
5	 1	 5	 1	 533	 -21	 403	 1083162	 1084044	 1	 left	 L	 0.641	 1
5	 1	 6	 1	 530	 18	 400	 1084975	 1085830	 0	 x	 R	 0.848	 1
5	 1	 7	 1	 531	 -19	 405	 1087260	 1087832	 0	 x	 L	 1.047	 1
5	 1	 8	 1	 524	 12	 410	 1090385	 1090973	 1	 right	 R	 0.626	 1
5	 1	 9	 1	 527	 15	 396	 1093079	 1093763	 1	 left	 R	 1.805	 1
5	 1	 10	 1	 526	 -14	 417	 1097569	 1098273	 0	 x	 L	 2.112	 1
5	 1	 11	 1	 524	 12	 402	 1101918	 1102511	 0	 x	 R	 2.267	 1
5	 1	 12	 1	 522	 -10	 405	 1106811	 1107508	 0	 x	 L	 0.911	 1
5	 1	 13	 1	 522	 10	 425	 1110164	 1110836	 0	 x	 R	 1.089	 1
5	 1	 14	 1	 525	 -13	 408	 1112733	 1113476	 0	 x	 L	 1.079	 1
5	 1	 15	 1	 526	 -14	 410	 1116085	 1116603	 1	 left	 L	 0.552	 1
5	 1	 16	 1	 521	 -9	 396	 1117887	 1118411	 0	 x	 L	 0.817	 1
5	 1	 17	 1	 519	 -7	 409	 1120466	 1120994	 0	 x	 L	 0.688	 1
5	 1	 18	 1	 521	 9	 403	 1123210	 1124079	 1	 right	 R	 0.649	 1
5	 1	 19	 1	 519	 7	 399	 1125022	 1125533	 1	 right	 R	 0.606	 1
5	 1	 20	 1	 522	 10	 411	 1126687	 1127432	 1	 left	 R	 0.802	 0
5	 1	 21	 1	 523	 -11	 406	 1129991	 1130539	 0	 x	 L	 1.656	 1
5	 1	 22	 1	 528	 -16	 429	 1132871	 1133461	 1	 right	 L	 0.746	 1
5	 1	 23	 1	 523	 11	 395	 1134955	 1135330	 0	 x	 R	 0.811	 1
5	 1	 24	 1	 522	 10	 401	 1139064	 1139603	 1	 right	 R	 0.681	 1
5	 1	 25	 1	 516	 4	 413	 1141024	 1141550	 1	 left	 R	 1.124	 0
5	 1	 26	 1	 512	 0	 413	 1144524	 1145010	 1	 left	 R	 1.113	 1
5	 1	 27	 1	 525	 13	 404	 1146989	 1147529	 1	 left	 R	 1.103	 1
5	 1	 28	 1	 514	 2	 410	 1149411	 1150008	 1	 right	 R	 0.648	 1
5	 1	 29	 1	 523	 -11	 385	 1151228	 1151828	 1	 left	 L	 0.641	 1
5	 1	 30	 1	 516	 4	 409	 1153068	 1153663	 0	 x	 R	 3.052	 1
5	 1	 31	 1	 522	 10	 404	 1158391	 1158970	 0	 x	 R	 2.617	 1
5	 1	 32	 1	 521	 9	 412	 1162435	 1162933	 1	 right	 R	 0.674	 1
5	 1	 33	 1	 520	 -8	 408	 1164362	 1164895	 1	 right	 L	 0.766	 1
5	 1	 34	 1	 522	 10	 407	 1166283	 1166872	 0	 x	 R	 2.380	 1
5	 1	 35	 1	 507	 5	 415	 1170098	 1170743	 1	 right	 L	 1.014	 1
5	 1	 36	 1	 512	 0	 404	 1173179	 1173729	 0	 x	 R	 2.678	 1
5	 1	 37	 1	 516	 4	 413	 1177947	 1178445	 0	 x	 R	 1.757	 1
5	 1	 38	 1	 514	 -2	 412	 1181022	 1181640	 1	 right	 L	 0.833	 1
5	 1	 39	 1	 505	 7	 409	 1183863	 1184310	 1	 right	 L	 1.110	 1
5	 1	 40	 1	 516	 -4	 412	 1186204	 1186703	 1	 left	 L	 0.601	 1
5	 1	 41	 1	 517	 -5	 407	 1188843	 1189394	 0	 x	 L	 2.034	 0
5	 1	 42	 1	 516	 4	 416	 1192843	 1193355	 0	 x	 R	 2.169	 1
5	 1	 43	 1	 510	 2	 414	 1198656	 1199218	 0	 x	 L	 2.273	 1
5	 1	 44	 1	 505	 7	 405	 1204256	 1204834	 0	 x	 L	 1.104	 1
5	 1	 45	 1	 520	 8	 417	 1206929	 1207498	 0	 x	 R	 1.607	 1
5	 1	 46	 1	 530	 18	 410	 1209945	 1210680	 0	 x	 R	 1.322	 1
5	 1	 47	 1	 513	 1	 422	 1215370	 1215895	 0	 x	 R	 1.028	 1
5	 1	 48	 1	 516	 4	 415	 1218135	 1218655	 0	 x	 R	 1.344	 1
5	 1	 49	 1	 522	 -10	 410	 1221575	 1222311	 1	 right	 L	 0.809	 0
5	 1	 50	 1	 509	 3	 403	 1224797	 1225399	 0	 x	 L	 1.251	 0
5	 1	 51	 1	 523	 11	 424	 1233649	 1233948	 0	 x	 R	 1.482	 0
5	 1	 52	 1	 502	 -10	 390	 1238240	 1239028	 0	 x	 R	 4.097	 1
5	 1	 53	 1	 504	 -8	 411	 1244636	 1245147	 1	 left	 R	 1.360	 1
5	 1	 54	 1	 520	 8	 410	 1250966	 1251426	 0	 x	 R	 4.230	 1
5	 1	 55	 1	 516	 -4	 416	 1258558	 1259098	 0	 x	 L	 1.504	 1
5	 1	 56	 1	 504	 8	 402	 1262433	 1262909	 1	 right	 L	 1.206	 1
5	 1	 57	 1	 506	 6	 266	 1265252	 1265462	 1	 right	 L	 3.631	 1
5	 1	 58	 1	 509	 -3	 412	 1270635	 1271121	 0	 x	 R	 1.984	 1
5	 1	 59	 1	 508	 -4	 406	 1276214	 1276739	 1	 right	 R	 0.752	 1
5	 1	 60	 1	 512	 0	 412	 1278201	 1278799	 1	 left	 R	 1.696	 1
5	 1	 61	 1	 509	 3	 417	 1286828	 1287395	 0	 x	 L	 2.434	 1
5	 1	 62	 1	 504	 8	 415	 1290670	 1291227	 1	 left	 L	 0.865	 1
5	 1	 63	 1	 504	 8	 390	 1292781	 1293284	 1	 left	 L	 0.674	 1
5	 1	 64	 1	 507	 -5	 402	 1295645	 1296308	 1	 left	 R	 0.862	 1
5	 1	 65	 1	 506	 6	 404	 1300265	 1300812	 1	 right	 L	 1.392	 0
5	 1	 66	 1	 490	 22	 409	 1306177	 1306764	 0	 x	 L	 2.921	 1
5	 1	 67	 1	 510	 2	 416	 1314672	 1315200	 1	 left	 L	 0.768	 1
5	 1	 68	 1	 509	 -3	 419	 1316812	 1317362	 0	 x	 R	 0.944	 1
5	 1	 69	 1	 505	 7	 405	 1322004	 1322570	 1	 left	 L	 0.666	 1
5	 1	 70	 1	 511	 1	 411	 1323995	 1324531	 1	 right	 L	 0.775	 0
5	 1	 71	 1	 520	 -8	 411	 1328007	 1328511	 1	 left	 L	 0.670	 1
5	 1	 72	 1	 502	 -10	 406	 1330527	 1331009	 1	 left	 R	 1.389	 1
5	 1	 73	 1	 520	 8	 412	 1333580	 1333999	 0	 x	 R	 2.329	 1
5	 1	 74	 1	 510	 -2	 416	 1337738	 1338235	 1	 left	 R	 1.488	 1
5	 1	 75	 1	 294	 218	 303	 1340590	 1340979	 0	 x	 L	 2.456	 1
5	 1	 76	 1	 515	 3	 414	 1344090	 1345195	 1	 right	 R	 0.902	 1
5	 1	 77	 1	 509	 3	 421	 1354235	 1354776	 1	 right	 L	 0.846	 1
5	 1	 78	 1	 508	 4	 417	 1356385	 1356926	 1	 right	 L	 1.429	 1
5	 1	 79	 1	 507	 5	 414	 1359319	 1359728	 0	 x	 L	 1.821	 1
5	 1	 80	 1	 513	 1	 412	 1362410	 1362949	 0	 x	 R	 1.514	 1
5	 1	 81	 1	 508	 -4	 422	 1365093	 1365661	 1	 left	 R	 1.303	 1
5	 1	 82	 1	 506	 -6	 417	 1367890	 1368281	 0	 x	 R	 2.328	 1
5	 1	 83	 1	 513	 1	 405	 1371233	 1371763	 1	 right	 R	 0.705	 1
5	 1	 84	 1	 511	 1	 410	 1373214	 1373740	 1	 left	 L	 0.681	 1
5	 1	 85	 1	 507	 5	 418	 1375173	 1375694	 0	 x	 L	 2.570	 1
5	 1	 86	 1	 497	 15	 412	 1381214	 1381724	 0	 x	 L	 0.937	 1
5	 1	 87	 1	 507	 5	 411	 1383495	 1383815	 0	 x	 L	 1.062	 1
5	 1	 88	 1	 512	 0	 405	 1386347	 1386937	 1	 right	 R	 0.622	 1
5	 1	 89	 1	 510	 2	 422	 1388159	 1388742	 0	 x	 L	 0.842	 1
5	 1	 90	 1	 510	 -2	 418	 1390498	 1390942	 1	 left	 R	 1.154	 1
5	 1	 91	 1	 515	 3	 415	 1393183	 1393710	 1	 right	 R	 0.688	 1
5	 1	 92	 1	 521	 9	 411	 1395012	 1395651	 0	 x	 R	 1.497	 1
5	 1	 93	 1	 517	 -5	 415	 1397831	 1398412	 1	 left	 L	 0.616	 1
5	 1	 94	 1	 505	 -7	 406	 1400541	 1401132	 0	 x	 R	 1.635	 1
5	 1	 95	 1	 511	 1	 414	 1404308	 1405313	 0	 x	 L	 0.872	 1
5	 1	 96	 1	 508	 4	 425	 1406425	 1407140	 0	 x	 L	 0.663	 1
6	 1	 1	 1	 528	 16	 393	 1309182	 1309605	 0	 x	 R	 2.370	 1
6	 1	 2	 1	 530	 -18	 390	 1313004	 1313432	 1	 left	 L	 0.640	 1
6	 1	 3	 1	 519	 -7	 391	 1314723	 1315312	 1	 right	 L	 1.272	 1
6	 1	 4	 1	 524	 -12	 382	 1319644	 1320046	 0	 x	 L	 5.405	 1
6	 1	 5	 1	 522	 -10	 393	 1326599	 1327042	 1	 right	 L	 3.697	 0
6	 1	 6	 1	 511	 1	 400	 1331808	 1332292	 1	 right	 L	 5.200	 0
6	 1	 7	 1	 525	 13	 385	 1338176	 1338625	 1	 left	 R	 8.180	 0
6	 1	 8	 1	 508	 4	 391	 1348816	 1349235	 1	 left	 L	 0.792	 1
6	 1	 9	 1	 526	 14	 393	 1350911	 1351282	 0	 x	 R	 7.109	 1
6	 1	 10	 1	 520	 -8	 388	 1359974	 1360426	 1	 right	 L	 3.075	 1
6	 1	 11	 1	 524	 12	 384	 1364932	 1365319	 0	 x	 R	 8.907	 1
6	 1	 12	 1	 521	 9	 397	 1375616	 1376123	 1	 right	 R	 0.817	 1
6	 1	 13	 1	 520	 8	 394	 1378648	 1379063	 0	 x	 R	 9.694	 1
6	 1	 14	 1	 509	 -3	 391	 1389516	 1389944	 0	 x	 R	 9.404	 1
6	 1	 15	 1	 515	 3	 369	 1400612	 1401034	 1	 left	 R	 4.151	 1
6	 1	 16	 1	 513	 1	 394	 1407990	 1408457	 0	 x	 R	 7.493	 1
6	 1	 17	 1	 509	 3	 397	 1417776	 1418182	 0	 x	 L	 10.301	 1
6	 1	 18	 1	 502	 10	 391	 1429826	 1430275	 0	 x	 L	 7.040	 1
6	 1	 19	 1	 517	 -5	 390	 1438462	 1438845	 1	 right	 L	 8.512	 0
6	 1	 20	 1	 477	 35	 291	 1448630	 1448860	 1	 right	 L	 9.715	 0
6	 1	 21	 1	 525	 -13	 384	 1459411	 1459819	 0	 x	 L	 13.622	 1
6	 1	 22	 1	 518	 -6	 391	 1475185	 1475602	 1	 left	 L	 0.771	 1
6	 1	 23	 1	 521	 9	 401	 1477704	 1478145	 0	 x	 R	 9.666	 1
6	 1	 24	 1	 520	 -8	 396	 1490222	 1490734	 0	 x	 L	 12.233	 1
6	 1	 25	 1	 505	 -7	 395	 1504014	 1504434	 0	 x	 R	 11.616	 1
6	 1	 26	 1	 516	 4	 387	 1517033	 1517488	 1	 right	 R	 0.877	 1
6	 1	 27	 1	 522	 -10	 390	 1519265	 1519777	 1	 left	 L	 0.799	 1
6	 1	 28	 1	 524	 12	 388	 1521175	 1521613	 1	 right	 R	 0.778	 1
6	 1	 29	 1	 534	 22	 387	 1522993	 1523476	 1	 left	 R	 9.810	 0
6	 1	 30	 1	 515	 -3	 386	 1535576	 1536040	 1	 right	 L	 6.395	 1
6	 1	 31	 1	 515	 3	 385	 1543599	 1544021	 0	 x	 R	 10.327	 0
6	 1	 32	 1	 495	 17	 303	 1555583	 1555877	 1	 left	 L	 0.759	 1
6	 1	 33	 1	 514	 -2	 381	 1558098	 1558587	 0	 x	 L	 11.225	 1
6	 1	 34	 1	 523	 11	 390	 1572875	 1573291	 0	 x	 R	 11.802	 1
6	 1	 35	 1	 509	 3	 395	 1586166	 1586576	 0	 x	 L	 9.495	 1
6	 1	 36	 1	 475	 37	 302	 1597379	 1597618	 1	 right	 L	 6.485	 1
6	 1	 37	 1	 493	 -19	 241	 1605204	 1605498	 0	 x	 R	 10.922	 1
6	 1	 38	 1	 516	 -4	 385	 1617260	 1617703	 1	 left	 L	 1.009	 1
6	 1	 39	 1	 522	 -10	 398	 1620330	 1620734	 1	 right	 L	 3.622	 1
6	 1	 40	 1	 517	 5	 389	 1625800	 1626164	 1	 right	 R	 0.745	 1
6	 1	 41	 1	 516	 4	 386	 1627993	 1628405	 0	 x	 R	 6.193	 1
6	 1	 42	 1	 508	 -4	 378	 1635424	 1635625	 1	 right	 R	 0.732	 1
6	 1	 43	 1	 461	 -51	 260	 1637180	 1637505	 1	 right	 R	 0.708	 1
6	 1	 44	 1	 515	 -3	 390	 1639466	 1639826	 0	 x	 L	 5.674	 1
6	 1	 45	 1	 470	 42	 298	 1646409	 1646621	 1	 left	 L	 0.793	 1
6	 1	 46	 1	 516	 4	 341	 1648738	 1648936	 1	 left	 R	 6.000	 1
6	 1	 47	 1	 442	 -70	 303	 1655953	 1656304	 1	 left	 R	 9.171	 0
6	 1	 48	 1	 446	 66	 253	 1666626	 1666928	 0	 x	 L	 13.837	 1
6	 1	 49	 1	 503	 9	 324	 1681766	 1682065	 0	 x	 L	 13.355	 0
6	 1	 50	 1	 516	 -4	 382	 1697218	 1697660	 0	 x	 L	 7.665	 1
6	 1	 51	 1	 510	 -2	 382	 1707162	 1707528	 0	 x	 R	 14.717	 1
6	 1	 52	 1	 494	 -18	 269	 1723377	 1723636	 1	 right	 R	 0.782	 1
6	 1	 53	 1	 492	 20	 318	 1725579	 1725764	 0	 x	 L	 11.252	 1
6	 1	 54	 1	 505	 7	 270	 1737909	 1738240	 0	 x	 L	 10.773	 1
6	 1	 55	 1	 517	 5	 385	 1750388	 1750977	 0	 x	 R	 11.811	 1
6	 1	 56	 1	 448	 -64	 301	 1763747	 1763990	 0	 x	 R	 9.809	 1
6	 1	 57	 1	 508	 4	 391	 1774727	 1775113	 0	 x	 L	 9.255	 1
6	 1	 58	 1	 496	 16	 324	 1785285	 1785557	 1	 right	 L	 7.484	 0
6	 1	 59	 1	 518	 -6	 392	 1794207	 1794601	 0	 x	 L	 9.964	 1
6	 1	 60	 1	 505	 -7	 387	 1805919	 1806328	 1	 left	 R	 2.784	 1
6	 1	 61	 1	 502	 10	 387	 1810355	 1810744	 0	 x	 L	 9.821	 1
6	 1	 62	 1	 508	 -4	 341	 1822428	 1822797	 0	 x	 R	 10.024	 1
6	 1	 63	 1	 508	 -4	 395	 1833901	 1834304	 1	 left	 R	 4.873	 1
6	 1	 64	 1	 505	 7	 388	 1840224	 1840611	 0	 x	 L	 6.813	 1
6	 1	 65	 1	 490	 22	 266	 1848450	 1848890	 1	 left	 L	 0.904	 1
6	 1	 66	 1	 511	 -1	 362	 1850637	 1851086	 1	 right	 R	 0.769	 1
6	 1	 67	 1	 519	 7	 287	 1852775	 1853111	 1	 left	 R	 1.255	 1
6	 1	 68	 1	 523	 -11	 389	 1855042	 1855497	 0	 x	 L	 5.602	 1
6	 1	 69	 1	 505	 7	 320	 1862812	 1863124	 0	 x	 L	 9.286	 1
6	 1	 70	 1	 533	 -21	 282	 1874128	 1874358	 1	 left	 L	 0.784	 1
6	 1	 71	 1	 515	 -3	 256	 1875937	 1876293	 0	 x	 L	 8.335	 1
6	 1	 72	 1	 569	 57	 248	 1885538	 1885769	 1	 left	 R	 8.893	 0
6	 1	 73	 1	 493	 19	 343	 1896126	 1896534	 1	 left	 L	 0.790	 1
6	 1	 74	 1	 513	 1	 388	 1898816	 1899232	 1	 right	 R	 0.742	 1
6	 1	 75	 1	 523	 -11	 393	 1900791	 1901322	 1	 right	 L	 2.349	 0
6	 1	 76	 1	 519	 7	 376	 1904851	 1905304	 0	 x	 R	 13.179	 1
6	 1	 77	 1	 512	 0	 393	 1920352	 1920758	 0	 x	 L	 5.686	 1
6	 1	 78	 1	 504	 -8	 397	 1927607	 1928012	 1	 right	 R	 0.831	 1
6	 1	 79	 1	 514	 2	 391	 1929850	 1930225	 0	 x	 R	 5.311	 1
6	 1	 80	 1	 502	 -10	 330	 1936589	 1936865	 0	 x	 R	 8.564	 1
6	 1	 81	 1	 513	 -1	 377	 1946177	 1946574	 1	 left	 L	 0.689	 1
6	 1	 82	 1	 510	 -2	 384	 1948115	 1948484	 1	 left	 R	 6.763	 1
6	 1	 83	 1	 434	 78	 258	 1956215	 1956466	 0	 x	 L	 9.683	 1
6	 1	 84	 1	 503	 -9	 383	 1966925	 1967334	 1	 right	 R	 0.679	 1
6	 1	 85	 1	 508	 -4	 382	 1968781	 1969199	 0	 x	 R	 7.275	 1
6	 1	 86	 1	 502	 -10	 282	 1977299	 1977613	 0	 x	 R	 6.575	 1
6	 1	 87	 1	 514	 -2	 329	 1985543	 1985773	 1	 left	 L	 0.604	 1
6	 1	 88	 1	 500	 -12	 398	 1987139	 1987553	 1	 right	 R	 0.773	 1
6	 1	 89	 1	 505	 -7	 394	 1989142	 1989613	 1	 left	 R	 10.573	 0
6	 1	 90	 1	 514	 -2	 392	 2001078	 2001492	 1	 right	 L	 9.691	 0
6	 1	 91	 1	 507	 5	 390	 2012088	 2012518	 0	 x	 L	 10.345	 1
6	 1	 92	 1	 519	 7	 332	 2023825	 2024238	 0	 x	 R	 12.987	 1
6	 1	 93	 1	 509	 -3	 372	 2038767	 2039054	 1	 left	 R	 11.512	 0
6	 1	 94	 1	 516	 -4	 398	 2051668	 2052085	 0	 x	 L	 9.969	 1
6	 1	 95	 1	 509	 -3	 384	 2062901	 2063305	 0	 x	 R	 5.511	 1
6	 1	 96	 1	 502	 -10	 379	 2069862	 2070268	 0	 x	 R	 12.914	 1
7	 1	 1	 1	 510	 2	 373	 1425699	 1426156	 0	 x	 L	 1.452	 1
7	 1	 2	 1	 512	 0	 364	 1428300	 1428728	 0	 x	 R	 2.053	 1
7	 1	 3	 1	 518	 -6	 375	 1431392	 1431854	 1	 right	 L	 2.133	 0
7	 1	 4	 1	 508	 4	 376	 1435076	 1435540	 0	 x	 L	 2.080	 1
7	 1	 5	 1	 508	 -4	 371	 1438178	 1438610	 0	 x	 R	 1.909	 1
7	 1	 6	 1	 509	 3	 382	 1442267	 1442728	 0	 x	 L	 3.172	 1
7	 1	 7	 1	 513	 -1	 378	 1446299	 1446775	 0	 x	 L	 1.711	 1
7	 1	 8	 1	 511	 -1	 371	 1449042	 1449489	 0	 x	 R	 2.279	 1
